timestamp,PS_P-001,PE_P-001,T_P-001,H_P-001,PS_P-002,PE_P-002,T_P-002,H_P-002,PS_P-003,PE_P-003,T_P-003,H_P-003,PS_P-004,PE_P-004,T_P-004,H_P-004,PS_P-005,PE_P-005,T_P-005,H_P-005,PS_P-006,PE_P-006,T_P-006,H_P-006,PS_P-007,PE_P-007,T_P-007,H_P-007,PS_P-008,PE_P-008,T_P-008,H_P-008,PS_P-009,PE_P-009,T_P-009,H_P-009,PS_P-010,PE_P-010,T_P-010,H_P-010
2026-02-03 14:15:00,126.21,124.86,24.18,42.49,123.56,120.89,24.26,41.05,124.32,120.78,24.24,40.87,121.31,118.17,24.26,44.24,122.37,123.28,23.34,44.51,121.78,120.85,24.17,41.42,121.74,120.11,24.32,41.08,125.09,123.64,24.13,42.49,120.51,117.28,25.19,40.27,118.28,118.31,23.48,39.17
2026-02-03 14:16:00,127.35,126.44,25.73,41.94,126.72,122.26,25.48,43.44,124.4,121.82,23.26,41.15,126.04,121.64,24.47,39.44,120.82,120.12,23.8,41.41,124.5,123.69,23.45,42.01,118.78,117.3,25.05,41.44,119.87,118.52,24.49,39.94,122.22,121.52,23.78,40.19,119.52,119.82,24.6,42.12
2026-02-03 14:17:00,126.6,123.46,24.23,42.8,123.86,127.02,24.05,42.33,122.51,125.2,24.79,42.91,122.02,121.91,23.93,41.9,123.85,121.04,25.17,39.13,123.3,126.52,23.72,41.11,124.0,123.64,24.14,42.57,120.6,118.37,23.2,41.79,120.76,120.45,24.69,41.37,119.02,117.99,24.31,40.1
2026-02-03 14:18:00,123.26,123.94,24.54,39.87,123.6,122.14,24.54,40.23,121.07,119.56,23.07,39.66,125.5,123.32,24.65,39.79,121.13,118.73,24.6,43.19,120.94,121.29,24.24,40.59,118.46,117.95,26.21,41.68,120.27,119.5,26.12,38.52,118.81,117.71,24.63,40.39,119.78,119.24,25.12,41.8
2026-02-03 14:19:00,127.32,125.9,26.08,41.38,124.99,123.97,24.09,42.11,125.83,124.61,22.89,40.25,121.78,119.64,24.06,41.17,124.04,121.81,23.87,40.72,121.23,121.74,24.5,40.55,122.58,121.56,23.2,39.23,124.57,126.26,24.87,41.13,117.54,114.09,24.02,40.48,118.44,115.9,24.19,41.91
2026-02-03 14:20:00,124.65,123.13,25.34,41.9,124.13,124.79,24.2,41.16,122.59,120.57,25.42,42.45,124.04,123.6,25.0,41.98,124.44,121.75,24.75,40.44,122.05,120.31,25.77,40.98,122.97,123.06,23.78,41.36,121.81,118.95,24.76,40.25,121.12,120.64,23.58,43.14,118.24,114.83,24.05,41.9
2026-02-03 14:21:00,130.64,127.39,25.42,42.36,124.35,121.64,24.01,42.06,128.3,128.32,23.97,41.62,126.86,124.54,22.7,42.48,122.83,120.99,23.5,40.73,122.97,123.17,24.96,41.74,121.48,120.36,24.46,40.92,120.43,118.46,25.93,41.02,119.3,117.59,24.58,41.55,117.61,115.91,24.4,42.08
2026-02-03 14:22:00,125.22,124.21,23.93,43.42,127.02,125.0,24.64,39.89,125.53,123.58,24.98,39.76,124.98,125.46,23.42,40.4,121.76,124.13,24.75,41.14,121.43,117.12,24.58,41.08,122.55,122.7,24.31,41.33,121.1,120.67,23.28,42.97,119.61,116.42,24.77,42.12,119.87,119.84,24.87,41.8
2026-02-03 14:23:00,126.03,126.22,24.53,40.72,127.6,128.82,24.68,42.29,124.91,125.31,25.68,42.68,121.48,122.42,24.64,40.98,122.52,121.31,25.37,39.0,122.62,122.23,24.03,39.85,126.56,123.44,25.49,40.45,121.3,120.97,24.03,42.78,117.9,116.85,24.29,42.68,118.98,120.25,24.93,39.96
2026-02-03 14:24:00,126.22,126.0,24.61,41.23,123.95,121.43,23.73,41.6,123.44,121.73,24.84,42.96,127.43,128.44,24.34,43.14,125.78,126.18,24.47,41.41,120.25,120.0,24.89,40.41,120.3,120.76,24.64,39.8,121.79,118.14,24.07,42.38,120.23,120.87,24.84,44.03,119.55,117.42,24.5,42.1
2026-02-03 14:25:00,125.26,124.09,23.57,43.54,123.41,121.65,26.26,39.71,127.82,125.63,23.61,40.7,124.4,126.14,24.08,41.81,122.38,123.59,24.48,41.85,120.22,117.78,23.66,40.9,119.46,116.75,24.04,44.0,121.19,118.56,23.66,42.34,121.27,120.69,24.09,42.8,122.03,120.87,24.28,41.4
2026-02-03 14:26:00,122.77,122.96,24.51,41.36,127.03,127.46,24.46,42.15,121.8,120.15,25.56,43.37,123.4,121.62,25.64,42.16,121.27,122.14,25.23,42.32,126.16,127.29,24.18,40.59,121.25,119.98,23.38,42.76,120.99,122.39,27.04,40.6,120.39,118.38,24.98,41.99,117.79,117.67,24.87,40.33
2026-02-03 14:27:00,127.74,127.07,24.93,41.59,125.73,124.6,25.85,40.44,125.03,119.91,24.5,40.32,121.06,118.97,24.92,43.67,121.33,117.92,23.94,43.23,123.59,122.03,24.84,42.15,124.11,121.31,24.52,41.28,117.97,116.56,25.08,42.83,120.76,121.3,24.23,42.61,121.64,120.65,24.05,41.26
2026-02-03 14:28:00,124.67,124.32,24.06,41.53,122.84,123.69,25.09,41.37,126.43,126.29,24.69,41.35,125.69,118.94,25.28,39.31,120.7,119.04,24.23,41.08,119.88,120.51,25.0,41.49,123.23,121.72,24.53,43.59,120.41,115.99,25.33,40.92,120.15,119.2,25.31,42.7,121.19,114.96,24.78,41.6
2026-02-03 14:29:00,122.22,123.21,24.08,41.56,122.15,120.5,24.41,39.51,122.73,118.29,23.78,41.36,122.89,124.61,24.17,42.58,120.43,118.8,25.51,42.86,121.89,119.62,23.84,39.04,122.92,122.52,24.29,38.69,122.08,118.71,25.31,42.1,120.22,120.27,23.81,41.51,119.57,117.33,24.72,42.51
2026-02-03 14:30:00,127.25,123.75,24.11,39.9,124.33,120.77,24.98,40.53,126.5,124.8,25.35,41.21,125.56,123.6,23.98,42.26,123.31,122.43,25.63,43.07,121.8,121.82,25.74,42.75,123.07,121.79,23.56,41.71,122.08,118.15,25.12,38.43,122.58,121.42,25.1,40.14,115.86,113.63,23.74,41.58
2026-02-03 14:31:00,123.36,120.12,24.08,41.16,124.6,120.7,24.99,39.97,123.34,121.96,24.45,41.77,125.6,124.5,23.39,42.21,122.26,120.0,23.88,39.54,121.59,119.17,24.81,40.6,118.17,116.96,25.41,42.36,121.27,119.2,25.85,42.09,122.92,125.32,23.85,41.47,117.89,116.17,25.14,39.05
2026-02-03 14:32:00,125.22,125.13,25.91,42.02,127.22,125.19,26.27,44.01,123.94,122.17,25.27,41.21,123.77,122.44,24.39,40.94,123.33,121.76,24.34,41.38,123.95,122.89,24.85,40.66,121.43,118.5,24.69,40.16,120.79,119.0,25.57,43.0,122.62,122.31,25.49,44.13,115.43,115.19,24.74,40.67
2026-02-03 14:33:00,123.11,120.51,26.65,40.52,125.16,124.8,25.37,41.37,122.98,119.85,24.45,43.42,124.31,121.77,23.91,41.09,125.36,121.39,24.38,40.66,121.14,120.22,23.71,42.07,123.23,125.14,24.25,40.83,121.74,118.14,25.36,41.37,119.38,113.97,23.89,42.92,119.49,120.31,23.12,41.72
2026-02-03 14:34:00,127.35,126.95,24.63,40.2,123.89,120.32,25.74,40.13,122.25,121.83,25.68,41.3,122.7,120.13,24.83,38.73,122.46,121.93,24.92,41.96,122.14,118.73,24.51,40.72,122.08,120.06,24.37,42.56,120.74,118.95,22.39,40.83,121.24,118.7,24.08,41.14,118.3,117.49,24.48,40.02
2026-02-03 14:35:00,123.62,123.48,24.66,42.11,123.83,121.6,23.65,40.06,126.21,124.54,25.0,41.95,122.47,123.42,24.4,41.15,122.34,119.63,23.75,41.59,124.43,124.74,23.58,41.76,122.67,122.29,24.74,42.57,120.95,121.17,23.43,39.71,118.08,118.56,24.42,38.96,118.62,115.21,23.79,41.43
2026-02-03 14:36:00,128.2,126.72,24.22,38.59,126.15,127.06,25.28,42.14,124.03,124.22,22.71,42.14,124.73,123.08,24.08,40.29,124.28,122.78,25.77,43.56,121.01,119.71,25.15,41.61,122.23,118.17,24.31,41.78,122.46,123.33,24.69,43.36,120.86,118.46,25.11,41.67,118.63,117.48,23.88,42.26
2026-02-03 14:37:00,122.96,125.19,24.12,42.04,121.74,119.1,25.12,42.03,124.15,125.5,24.58,40.84,122.12,120.81,24.5,41.9,124.29,122.36,24.55,44.13,121.06,118.97,24.64,43.16,121.65,123.3,24.08,41.25,120.09,121.38,23.96,40.16,121.87,120.94,23.01,39.98,117.8,114.23,24.52,42.49
2026-02-03 14:38:00,126.33,125.5,25.14,40.43,127.7,126.81,24.28,41.74,126.03,125.05,24.05,41.67,124.16,125.59,23.5,41.66,121.0,119.88,24.73,39.01,122.69,122.68,24.39,41.33,123.03,120.07,24.08,41.17,118.34,117.36,24.89,40.73,119.27,122.19,25.13,42.06,122.48,119.98,25.43,42.18
2026-02-03 14:39:00,125.21,121.76,25.91,42.63,124.78,125.85,24.57,41.33,122.21,117.0,26.04,40.69,121.08,121.47,23.95,39.9,125.06,124.61,25.38,43.3,122.48,121.26,23.99,41.79,123.15,121.26,25.41,41.3,123.33,119.61,23.35,39.84,122.55,117.22,24.7,39.48,120.38,118.41,24.42,41.99
2026-02-03 14:40:00,126.92,126.56,24.6,44.67,125.82,125.19,23.51,42.67,124.04,122.61,24.41,41.72,121.87,119.94,25.11,41.52,120.74,123.04,23.68,41.53,118.43,115.34,25.05,39.63,119.08,117.34,24.83,41.96,119.28,116.54,25.06,42.75,115.92,114.32,25.11,40.02,118.87,115.33,25.38,42.09
2026-02-03 14:41:00,121.27,120.51,24.01,41.07,126.05,122.73,24.66,39.7,126.05,121.42,24.09,42.89,123.11,123.44,24.35,41.41,124.28,127.83,24.83,42.38,122.49,119.44,24.24,44.04,118.69,115.04,24.05,40.47,120.72,122.88,25.17,42.32,119.55,114.31,23.75,42.66,121.05,120.89,23.5,42.0
2026-02-03 14:42:00,122.59,121.41,24.3,39.24,126.44,125.08,24.93,39.94,127.51,127.39,26.6,41.28,120.34,119.5,24.17,41.11,126.47,127.94,24.88,41.17,122.97,122.07,23.46,40.83,119.88,118.57,24.16,42.55,117.24,116.5,23.68,39.35,120.14,119.34,25.53,40.45,118.49,118.06,24.01,43.21
2026-02-03 14:43:00,123.67,123.03,23.85,41.1,127.69,127.15,23.94,43.68,123.8,121.98,24.59,42.71,122.52,120.37,24.11,41.69,124.66,124.35,24.38,41.04,124.19,120.09,24.66,43.07,121.2,117.42,24.27,38.93,124.7,122.25,24.52,41.76,118.64,116.87,24.99,40.71,121.84,121.09,25.41,41.64
2026-02-03 14:44:00,123.02,121.41,24.64,39.04,126.03,123.74,24.86,42.23,125.37,125.34,23.73,41.5,121.32,121.14,26.03,42.15,124.23,122.3,24.94,41.28,121.72,120.95,25.15,40.39,119.25,117.11,24.22,40.61,119.2,117.18,23.9,43.11,120.05,120.53,23.66,41.62,117.92,115.66,24.42,41.56
2026-02-03 14:45:00,124.33,122.62,22.87,43.05,124.9,126.05,24.49,43.27,125.4,124.11,23.87,42.76,123.05,123.45,24.48,41.09,123.76,123.14,25.33,43.76,122.62,119.78,24.11,40.27,122.89,122.99,24.5,39.54,121.47,122.97,23.97,43.61,121.43,122.91,24.24,42.12,118.51,117.85,25.29,40.96
2026-02-03 14:46:00,122.25,120.03,24.84,41.45,122.12,119.8,23.36,42.19,123.74,123.96,26.03,41.64,122.93,119.94,24.06,43.17,120.65,118.22,24.41,42.12,121.99,120.64,24.29,42.46,121.83,120.98,24.26,41.12,119.87,113.72,25.74,40.99,118.01,118.25,24.18,41.77,117.77,115.66,24.69,43.0
2026-02-03 14:47:00,124.24,123.13,23.88,40.96,123.83,124.19,24.35,39.99,123.3,120.36,23.29,40.88,123.11,120.15,25.72,40.99,124.59,124.58,22.52,42.78,123.68,117.9,25.26,43.18,123.91,119.76,24.35,42.95,119.21,117.28,25.09,42.3,120.32,119.19,24.44,39.61,120.62,121.14,23.5,41.68
2026-02-03 14:48:00,126.11,122.09,24.48,40.9,125.59,121.82,22.55,44.42,127.32,130.28,23.19,42.11,125.15,128.07,25.44,40.54,122.24,118.71,24.77,42.09,120.34,118.14,23.46,41.28,118.14,118.38,23.31,41.89,120.95,118.0,22.94,40.29,120.36,116.05,24.26,43.19,121.59,120.18,24.55,41.83
2026-02-03 14:49:00,125.17,122.27,24.88,41.4,128.71,129.42,23.74,40.11,125.97,124.23,24.66,38.99,124.83,120.05,24.23,40.51,122.68,120.9,24.89,41.43,120.25,120.35,23.94,42.48,123.24,120.16,25.44,42.48,123.06,124.07,23.93,41.35,120.79,116.73,24.76,42.21,120.3,117.72,25.41,41.0
2026-02-03 14:50:00,121.78,118.07,23.1,41.29,124.47,123.58,23.38,42.11,124.73,122.6,24.37,40.99,120.78,120.44,23.61,40.04,126.47,124.09,24.6,41.28,122.15,122.61,24.08,39.37,121.38,119.2,23.96,40.41,123.77,124.12,24.21,38.2,118.66,116.21,24.6,40.7,118.54,116.29,25.75,38.88
2026-02-03 14:51:00,126.61,124.56,24.31,40.63,128.1,127.13,24.85,41.09,124.49,120.25,24.66,40.91,122.01,123.53,24.1,40.94,122.86,120.54,24.18,43.55,121.3,119.2,25.77,40.33,117.46,116.5,24.09,43.12,118.56,117.04,24.93,41.79,121.79,120.46,24.27,42.41,119.26,119.28,23.48,40.77
2026-02-03 14:52:00,122.35,117.93,24.21,39.12,125.3,121.6,24.4,40.46,125.09,124.12,24.19,42.59,124.69,121.4,25.4,40.57,123.39,119.18,24.94,41.47,120.37,118.84,24.34,42.39,119.33,122.06,24.84,40.91,119.6,118.71,26.07,41.83,118.24,119.71,25.03,37.53,120.12,118.76,25.88,42.82
2026-02-03 14:53:00,126.96,123.66,24.13,42.17,122.66,123.24,24.54,40.96,122.58,121.34,24.58,40.81,124.05,126.69,23.43,42.45,125.23,120.33,25.63,42.42,122.82,121.69,24.77,40.06,122.51,119.67,24.5,41.29,120.94,118.11,25.77,42.34,117.3,117.8,23.7,42.83,119.74,118.11,23.12,40.71
2026-02-03 14:54:00,128.05,123.99,24.06,44.25,127.11,125.0,24.95,40.05,124.68,121.57,23.74,43.73,123.21,123.15,24.89,41.88,124.5,124.05,24.46,42.11,122.75,123.25,24.14,43.27,120.29,121.77,25.04,43.14,119.81,116.65,23.8,41.24,118.38,118.98,23.62,42.4,118.02,117.59,23.94,41.79
2026-02-03 14:55:00,126.27,125.53,23.86,39.6,124.84,121.43,24.71,40.3,124.2,121.61,24.76,39.98,124.83,123.31,23.05,40.82,124.74,122.99,24.13,41.78,122.08,122.51,24.78,41.9,120.29,121.03,23.73,39.58,122.24,121.09,23.64,40.9,119.06,121.19,24.94,38.57,117.52,116.95,24.69,40.84
2026-02-03 14:56:00,124.33,122.07,24.46,41.79,123.13,119.55,24.45,41.02,123.18,125.14,24.34,41.27,120.5,119.29,23.49,42.14,119.51,115.8,25.2,43.34,124.36,120.99,24.25,42.79,122.33,122.74,25.55,41.72,124.61,124.71,24.42,42.31,118.67,117.8,24.14,43.01,118.84,118.48,24.53,42.17
2026-02-03 14:57:00,125.18,126.34,24.18,42.47,126.18,126.59,23.47,43.77,122.97,119.86,24.22,41.67,122.48,120.89,24.45,40.8,126.8,126.43,25.31,42.19,123.59,119.37,23.7,40.9,123.49,121.81,23.67,41.55,125.55,123.97,24.51,42.84,123.27,119.22,25.5,42.01,120.93,115.23,22.98,41.0
2026-02-03 14:58:00,123.86,124.61,24.66,41.77,128.46,127.95,25.09,41.63,125.97,125.32,26.11,42.54,122.69,121.82,24.29,42.19,123.56,121.43,23.47,43.19,119.91,117.75,23.36,42.53,120.87,118.71,24.05,41.95,118.4,118.64,24.37,43.15,119.53,115.43,24.48,42.72,119.92,118.62,22.3,43.6
2026-02-03 14:59:00,128.36,127.51,25.72,39.82,125.07,123.9,25.44,40.99,123.99,120.81,26.28,42.68,123.98,125.63,23.72,38.43,121.99,117.68,24.38,39.93,123.65,120.39,24.0,41.97,123.51,122.32,24.96,40.72,120.61,118.62,23.71,41.32,118.16,117.72,24.35,39.85,120.92,117.84,24.43,44.89
2026-02-03 15:00:00,123.46,123.38,24.11,43.35,124.26,123.39,25.64,40.17,121.54,120.95,24.43,42.95,124.29,125.09,24.0,42.0,122.98,121.26,25.05,41.49,118.01,116.55,24.75,39.07,117.52,112.9,25.87,43.16,121.66,118.78,23.73,43.83,121.69,119.76,25.01,38.84,117.5,118.23,23.88,40.75
2026-02-03 15:01:00,122.99,124.34,23.76,44.68,124.05,122.65,24.11,40.28,126.98,125.14,24.02,41.74,122.84,118.8,24.55,41.87,120.03,121.98,23.77,41.51,116.33,113.79,23.91,41.19,121.03,119.78,23.53,41.23,122.43,121.74,23.86,40.13,119.72,116.47,24.66,40.43,118.39,116.65,25.24,38.92
2026-02-03 15:02:00,126.26,125.33,24.56,39.78,121.15,118.64,24.72,41.04,122.98,120.24,23.11,41.95,119.48,116.66,24.37,43.67,120.0,118.16,25.96,42.54,122.83,120.46,23.73,41.01,124.71,124.54,23.21,39.2,118.53,119.15,23.97,41.24,117.18,115.33,24.9,44.24,121.17,121.09,24.26,42.27
2026-02-03 15:03:00,123.91,121.92,23.41,42.35,126.34,121.38,25.0,41.5,122.13,119.72,24.96,40.75,122.72,120.96,24.57,43.0,119.84,120.69,24.53,42.24,119.52,118.24,24.41,41.98,119.65,116.99,24.6,42.71,121.9,120.42,23.52,39.9,117.41,115.42,23.44,43.39,119.16,117.73,25.42,40.1
2026-02-03 15:04:00,121.26,121.74,25.01,42.09,123.58,121.19,24.78,41.35,121.22,119.65,24.41,39.46,122.97,119.97,25.72,39.96,122.28,123.52,25.83,40.95,117.61,116.49,25.27,40.95,121.81,119.18,24.04,39.72,119.07,116.37,23.84,41.93,116.57,112.8,24.29,40.16,119.39,116.64,23.11,41.82
2026-02-03 15:05:00,124.96,123.53,24.25,42.58,124.51,121.59,24.93,43.71,123.02,122.45,23.73,40.41,126.39,126.56,24.12,44.09,125.92,123.5,23.54,42.0,120.87,121.01,24.23,43.24,121.46,119.62,24.27,40.36,118.32,118.61,24.35,42.59,118.55,118.58,24.04,41.62,123.65,122.41,24.46,41.25
2026-02-03 15:06:00,122.64,121.54,24.63,41.0,122.89,118.99,25.19,41.29,123.24,120.29,23.72,43.01,122.05,122.84,22.65,42.01,121.91,123.4,23.22,39.66,124.02,122.59,26.33,43.16,116.15,112.32,24.63,40.88,118.68,117.66,24.05,42.29,118.62,118.87,23.36,42.06,114.61,115.3,24.55,38.54
2026-02-03 15:07:00,124.89,123.31,22.77,42.69,126.41,126.71,24.46,42.81,122.98,124.21,24.16,39.58,120.97,119.38,24.43,42.1,124.15,122.88,23.68,41.9,124.0,122.84,24.42,40.97,119.04,116.25,24.21,42.04,119.68,116.57,25.36,41.09,121.63,119.82,24.88,42.93,122.04,121.17,24.52,40.84
2026-02-03 15:08:00,125.11,124.16,23.86,41.78,123.19,123.79,23.9,42.57,123.52,120.24,24.72,41.54,120.7,121.2,23.59,41.36,122.1,120.41,25.52,41.65,120.83,117.02,25.04,43.79,121.33,119.17,23.97,40.84,119.11,116.88,23.74,39.48,120.03,120.28,23.62,43.12,117.88,117.05,24.25,42.5
2026-02-03 15:09:00,123.86,117.04,24.79,42.16,122.81,120.93,23.24,41.66,122.65,122.78,24.01,41.72,124.52,124.89,24.66,42.92,121.19,119.88,23.18,41.38,121.67,120.59,24.33,41.68,121.39,120.01,23.94,40.02,120.51,120.2,24.06,39.46,116.96,115.99,23.98,40.21,116.9,113.39,24.07,41.53
2026-02-03 15:10:00,125.8,124.91,24.12,41.45,123.95,119.47,24.88,39.38,121.96,121.27,23.85,42.19,124.06,121.56,24.55,39.96,118.52,118.45,23.63,41.96,121.93,121.33,25.31,41.31,120.44,120.5,24.71,41.0,119.45,116.69,24.67,42.11,118.25,116.94,23.77,42.34,118.45,115.21,24.61,42.05
2026-02-03 15:11:00,125.39,124.75,24.54,40.85,124.42,121.13,24.97,40.94,121.1,118.09,23.8,39.66,120.14,117.83,26.24,40.42,117.24,114.78,25.34,40.47,122.66,120.65,25.15,41.4,121.51,121.23,25.56,37.6,119.37,117.94,24.0,41.84,119.09,116.98,24.72,40.34,122.49,123.58,24.83,42.09
2026-02-03 15:12:00,126.02,125.05,25.37,43.44,123.39,123.51,25.61,39.34,123.96,123.18,25.58,40.99,121.35,119.19,23.72,42.53,122.5,122.55,23.79,41.7,122.56,120.95,23.88,41.89,122.2,119.78,24.27,41.79,114.61,115.92,24.81,40.59,119.14,117.74,24.32,40.84,117.02,116.71,25.93,42.41
2026-02-03 15:13:00,124.64,122.64,25.15,42.74,123.56,121.45,23.41,44.07,127.79,125.64,24.55,41.64,123.64,121.02,24.47,41.48,118.9,116.38,23.16,42.03,124.15,120.32,25.19,39.21,122.94,124.66,22.78,40.87,119.5,122.38,24.76,40.31,120.66,120.84,24.57,40.46,117.64,113.3,23.5,42.14
2026-02-03 15:14:00,124.82,125.35,26.14,40.56,122.03,124.4,23.51,40.29,124.24,121.42,24.09,42.43,122.31,119.8,24.22,44.78,119.05,118.25,24.92,41.26,123.02,121.18,25.02,41.48,120.75,119.27,23.97,40.66,122.25,120.61,25.77,40.57,123.19,122.4,25.49,41.0,117.79,114.19,25.4,39.92
2026-02-03 15:15:00,122.97,121.51,23.46,42.51,125.56,123.59,24.57,39.75,122.47,121.16,25.0,41.73,123.04,125.78,24.33,42.01,120.8,120.53,24.95,41.03,119.22,118.64,24.41,40.37,117.86,116.36,23.7,43.53,122.43,120.67,25.15,43.01,119.27,117.57,23.69,40.16,122.2,120.26,23.67,42.96
2026-02-03 15:16:00,127.31,125.8,25.14,40.6,125.01,124.84,24.08,41.46,122.8,121.7,24.4,44.03,120.0,117.9,24.88,41.16,123.45,123.13,24.08,42.0,123.23,120.68,23.32,40.93,120.09,121.93,23.54,41.81,122.98,119.51,23.81,42.52,121.14,120.86,25.61,42.97,118.3,117.83,23.51,42.84
2026-02-03 15:17:00,122.71,123.57,22.57,40.61,121.82,122.26,23.71,41.31,122.39,122.0,23.9,42.53,122.07,116.09,23.82,42.1,119.2,117.53,24.87,42.32,119.51,119.49,23.3,42.24,121.38,119.95,24.5,41.92,120.42,121.67,24.48,40.12,118.57,120.86,24.52,41.85,120.73,116.75,23.26,40.8
2026-02-03 15:18:00,124.14,120.0,23.46,40.71,120.26,117.56,23.53,42.34,121.25,121.34,24.2,40.94,118.86,115.41,24.38,41.28,122.33,119.3,24.86,41.95,117.2,117.25,24.49,42.08,120.24,119.36,23.32,39.65,117.74,115.93,23.43,39.73,120.5,120.0,23.68,40.89,121.43,118.9,24.08,45.16
2026-02-03 15:19:00,122.15,118.22,24.55,42.42,122.0,122.73,24.37,42.82,125.73,124.92,25.57,41.67,124.84,126.27,23.17,41.7,121.75,120.54,24.02,41.1,122.71,121.76,24.75,40.65,120.4,120.64,25.13,37.34,120.53,120.12,25.03,41.56,119.16,116.26,23.6,41.57,117.4,115.86,24.74,39.6
2026-02-03 15:20:00,124.85,123.8,25.44,41.56,120.27,114.96,24.76,42.26,123.16,122.5,25.03,41.46,122.14,119.29,24.36,43.2,121.23,119.44,25.01,41.11,120.39,118.09,25.14,42.66,118.08,113.97,24.21,41.95,121.28,119.58,25.39,43.23,117.48,117.49,24.93,39.86,116.78,114.31,24.08,41.12
2026-02-03 15:21:00,122.53,122.56,23.16,41.62,123.48,123.86,24.73,43.22,122.89,118.81,24.51,42.83,120.94,120.81,24.72,42.27,120.28,116.29,23.33,41.56,121.15,119.04,24.75,40.52,121.84,120.81,24.31,41.47,120.43,117.13,24.72,40.81,118.64,118.65,24.51,39.59,118.4,121.01,25.24,42.57
2026-02-03 15:22:00,123.02,125.58,24.27,41.9,124.35,122.69,23.72,40.85,119.38,118.96,23.98,41.52,120.58,119.31,23.15,40.63,123.68,126.39,24.99,41.91,122.33,121.74,26.34,39.74,120.83,119.45,24.62,41.25,123.28,123.45,23.95,40.23,118.07,116.15,25.02,40.62,119.03,117.32,24.5,42.55
2026-02-03 15:23:00,124.43,122.01,25.3,39.03,120.57,120.6,26.19,40.03,123.12,122.78,23.91,40.73,123.53,122.04,24.26,42.58,123.58,121.67,24.07,41.42,118.55,114.83,24.07,40.6,120.04,114.71,23.42,41.84,118.82,117.3,22.41,40.93,117.27,115.86,25.09,40.28,119.13,118.6,23.04,43.35
2026-02-03 15:24:00,121.56,118.77,23.67,41.11,122.77,120.41,24.92,40.14,120.42,117.32,23.51,42.51,122.0,121.89,25.36,41.36,119.82,118.3,24.02,40.06,120.21,116.32,23.64,40.36,119.65,117.63,23.75,41.84,121.53,118.36,24.26,42.24,118.4,116.58,24.23,44.9,116.59,117.1,22.94,41.17
2026-02-03 15:25:00,127.21,126.56,24.1,42.06,119.86,121.91,23.43,40.43,122.52,118.37,24.57,42.23,122.16,122.12,24.83,40.27,120.87,119.54,24.08,41.93,120.72,116.58,24.59,41.98,120.98,119.94,24.19,41.33,119.34,117.07,23.98,39.19,117.85,116.0,25.63,40.34,117.45,116.46,24.61,42.59
2026-02-03 15:26:00,125.11,125.98,25.22,41.7,125.26,123.99,25.04,41.79,124.54,123.14,25.36,43.06,122.92,121.87,22.89,40.83,124.61,120.83,23.01,40.79,118.39,119.67,25.59,42.69,119.41,120.46,24.22,41.6,124.73,124.8,24.74,40.33,119.48,116.07,24.13,42.93,123.07,122.04,25.43,39.82
2026-02-03 15:27:00,125.49,125.34,24.77,39.82,122.55,122.22,22.85,42.03,121.69,120.13,24.24,41.06,119.92,120.58,24.53,42.12,119.42,117.38,24.23,40.72,121.74,117.89,25.67,41.5,120.48,120.74,24.33,42.77,120.15,117.72,24.95,40.28,121.33,121.28,24.82,39.49,119.17,116.77,23.4,41.4
2026-02-03 15:28:00,123.28,122.44,23.43,44.12,121.18,119.72,24.06,41.06,122.51,120.83,24.61,41.78,123.19,121.42,23.22,41.42,118.28,117.52,24.29,40.12,118.97,117.71,24.35,42.16,118.43,117.22,24.5,42.45,118.58,118.18,23.45,41.66,118.98,118.22,23.78,42.86,120.58,118.0,24.07,42.41
2026-02-03 15:29:00,123.85,121.58,24.39,40.79,119.12,116.7,23.31,42.26,123.12,124.39,25.8,40.35,123.02,120.57,24.09,40.34,123.21,121.32,23.28,41.98,119.69,121.98,24.62,41.99,120.09,120.48,24.78,41.33,121.36,120.22,25.19,39.84,119.42,117.1,25.2,42.98,118.7,118.69,24.85,41.19
2026-02-03 15:30:00,126.09,122.73,26.07,41.15,124.79,123.0,25.19,41.48,123.61,119.01,24.54,42.68,121.5,119.49,24.67,41.94,123.32,120.93,22.85,43.37,121.81,121.17,24.66,40.67,119.36,113.58,24.12,42.79,121.54,118.65,24.44,43.64,116.09,115.02,23.85,40.58,115.83,113.32,24.73,41.95
2026-02-03 15:31:00,124.75,124.79,23.67,39.59,122.1,120.02,24.65,42.33,122.19,117.38,24.32,42.18,120.33,119.06,24.44,38.43,120.26,118.54,24.16,42.64,120.68,115.16,24.87,43.57,118.3,118.09,25.2,43.13,118.3,118.54,24.16,41.5,120.24,119.59,23.5,40.1,118.07,118.41,23.4,42.43
2026-02-03 15:32:00,125.05,123.32,24.73,40.63,122.87,122.31,26.43,40.26,122.39,122.06,23.7,38.87,121.04,124.72,23.98,42.11,122.12,119.02,23.71,43.24,120.37,115.25,24.58,43.38,119.02,116.74,24.29,38.66,118.54,117.51,26.12,43.99,121.26,120.23,23.97,41.0,119.35,118.81,23.55,42.7
2026-02-03 15:33:00,122.18,120.13,23.83,39.15,125.98,121.8,25.12,40.3,123.0,123.94,24.66,41.31,120.63,120.2,25.25,39.73,121.4,120.17,24.87,40.97,120.62,118.71,25.48,41.13,116.45,114.56,24.27,40.15,118.1,117.05,24.71,43.13,120.75,120.43,24.36,41.76,121.71,123.83,24.97,43.84
